transaction_year,transaction_month,transaction_day,line,station_name,station_number,town,longitude,latitude,passage_cnt,passanger_cnt,date
2025,11,21,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3690,3244,2025-11-21
2025,6,13,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3801,3493,2025-06-13
2025,11,29,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,2495,2252,2025-11-29
2025,8,11,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,2796,2426,2025-08-11
2025,9,20,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3527,2909,2025-09-20
2025,10,5,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,2110,1956,2025-10-05
2025,12,31,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,13095,11525,2025-12-31
2025,5,20,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3649,3173,2025-05-20
2025,3,4,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,2725,2436,2025-03-04
2025,3,7,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2231,2096,2025-03-07
2025,11,19,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3060,2925,2025-11-19
2025,4,4,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,5854,5140,2025-04-04
2025,2,15,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1770,1675,2025-02-15
2025,5,10,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1426,1337,2025-05-10
2025,4,8,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,3422,3283,2025-04-08
2025,2,28,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,17085,15949,2025-02-28
2025,11,2,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,4572,4027,2025-11-02
2025,9,21,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3784,3245,2025-09-21
2025,4,17,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,3116,2987,2025-04-17
2025,12,5,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,2948,2821,2025-12-05
2025,3,10,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3022,2717,2025-03-10
2025,1,31,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,2647,2509,2025-01-31
2025,10,25,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3300,2920,2025-10-25
2025,11,10,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2009,1848,2025-11-10
2025,10,4,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3198,2713,2025-10-04
2025,12,13,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3087,2716,2025-12-13
2025,1,20,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,4587,4279,2025-01-20
2025,4,20,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1851,1589,2025-04-20
2025,2,23,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,1694,1587,2025-02-23
2025,9,5,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1576,1409,2025-09-05
2025,5,28,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,4598,4345,2025-05-28
2025,8,14,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3093,2707,2025-08-14
2025,6,1,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,2665,2470,2025-06-01
2025,4,9,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,4462,4264,2025-04-09
2025,5,21,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,15633,14339,2025-05-21
2025,9,12,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3269,2855,2025-09-12
2025,7,16,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,14465,12866,2025-07-16
2025,12,28,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,2329,1956,2025-12-28
2025,2,23,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1249,1174,2025-02-23
2025,9,19,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,8720,8350,2025-09-19
2025,9,13,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,18638,16221,2025-09-13
2025,9,28,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3446,2909,2025-09-28
2025,12,13,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3821,3466,2025-12-13
2025,4,27,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,1905,1766,2025-04-27
2025,12,7,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,7984,6981,2025-12-07
2025,10,12,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1293,1189,2025-10-12
2025,4,5,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1936,1788,2025-04-05
2025,9,10,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,2241,2141,2025-09-10
2025,4,17,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3687,3508,2025-04-17
2025,11,19,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,8765,8505,2025-11-19
2025,3,8,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1683,1547,2025-03-08
2025,12,13,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,18049,16223,2025-12-13
2025,9,24,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3191,3046,2025-09-24
2025,8,22,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1906,1776,2025-08-22
2025,11,3,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,3302,3136,2025-11-03
2025,6,22,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,2865,2632,2025-06-22
2025,1,6,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2317,2175,2025-01-06
2025,8,29,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3017,2575,2025-08-29
2025,11,5,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,4490,4375,2025-11-05
2025,9,16,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,3227,3087,2025-09-16
2025,4,9,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3390,3106,2025-04-09
2025,7,5,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3302,2759,2025-07-05
2025,11,24,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,4714,4472,2025-11-24
2025,6,28,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,6518,6079,2025-06-28
2025,5,29,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3945,3413,2025-05-29
2025,6,5,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,3336,3112,2025-06-05
2025,5,16,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3355,2914,2025-05-16
2025,11,13,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,3138,2958,2025-11-13
2025,8,17,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,1687,1527,2025-08-17
2025,3,9,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1408,1285,2025-03-09
2025,4,5,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1721,1567,2025-04-05
2025,12,11,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3067,2954,2025-12-11
2025,10,15,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,3623,3496,2025-10-15
2025,11,21,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2323,2155,2025-11-21
2025,3,15,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,19199,17075,2025-03-15
2025,10,5,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1599,1480,2025-10-05
2025,8,29,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,5916,5536,2025-08-29
2025,11,4,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,4649,4494,2025-11-04
2025,12,12,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3931,3645,2025-12-12
2025,8,8,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,2032,1918,2025-08-08
2025,2,18,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3056,2709,2025-02-18
2025,6,8,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,3005,2264,2025-06-08
2025,12,19,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,2816,2686,2025-12-19
2025,1,28,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,4634,4340,2025-01-28
2025,3,2,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1121,987,2025-03-02
2025,1,2,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2218,2046,2025-01-02
2025,2,15,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,3639,3393,2025-02-15
2025,1,22,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,3224,3018,2025-01-22
2025,3,12,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,15394,14557,2025-03-12
2025,6,16,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3153,2785,2025-06-16
2025,6,6,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,4062,3112,2025-06-06
2025,6,26,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,6472,6136,2025-06-26
2025,12,13,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,2948,2786,2025-12-13
2025,9,1,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,3924,3650,2025-09-01
2025,3,7,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3709,3569,2025-03-07
2025,10,3,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3363,2904,2025-10-03
2025,4,27,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1620,1370,2025-04-27
2025,5,21,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,2775,2607,2025-05-21
2025,2,7,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,2297,2141,2025-02-07
2025,5,2,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,4390,4123,2025-05-02
2025,2,19,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,2696,2464,2025-02-19
2025,5,28,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,3163,2993,2025-05-28
2025,2,24,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,2772,2585,2025-02-24
2025,9,10,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,3081,2905,2025-09-10
2025,3,23,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,1736,1608,2025-03-23
2025,5,16,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,2502,2381,2025-05-16
2025,7,22,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1552,1389,2025-07-22
2025,9,11,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1685,1552,2025-09-11
2025,12,31,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,2818,2544,2025-12-31
2025,5,1,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,15,13,2025-05-01
2025,2,22,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,1925,1800,2025-02-22
2025,3,19,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,2935,2752,2025-03-19
2025,3,3,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1871,1780,2025-03-03
2025,4,1,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1999,1598,2025-04-01
2025,7,20,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1249,1133,2025-07-20
2025,11,29,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,3034,2845,2025-11-29
2025,12,11,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3409,3129,2025-12-11
2025,12,25,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,2929,2590,2025-12-25
2025,9,19,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1902,1734,2025-09-19
2025,12,15,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1936,1853,2025-12-15
2025,12,29,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,4634,4441,2025-12-29
2025,5,6,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2350,2206,2025-05-06
2025,7,26,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3067,2630,2025-07-26
2025,4,4,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2030,1837,2025-04-04
2025,1,28,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3991,3705,2025-01-28
2025,4,13,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,16935,14260,2025-04-13
2025,1,26,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1727,1501,2025-01-26
2025,11,29,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,2028,1904,2025-11-29
2025,9,10,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1909,1756,2025-09-10
2025,5,16,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,8274,7972,2025-05-16
2025,2,3,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,2988,2780,2025-02-03
2025,11,6,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3287,2863,2025-11-06
2025,6,17,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3513,3285,2025-06-17
2025,12,23,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3104,2850,2025-12-23
2025,6,27,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,6620,6281,2025-06-27
2025,1,31,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3823,3430,2025-01-31
2025,2,6,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,2106,2030,2025-02-06
2025,5,5,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,3560,3373,2025-05-05
2025,8,26,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3151,2713,2025-08-26
2025,9,19,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,3068,2930,2025-09-19
2025,6,21,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3828,3398,2025-06-21
2025,9,14,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,2492,2319,2025-09-14
2025,10,22,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,5251,4928,2025-10-22
2025,11,2,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,2011,1763,2025-11-02
2025,1,7,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3684,3544,2025-01-07
2025,4,21,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3599,3434,2025-04-21
2025,5,10,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,6205,5899,2025-05-10
2025,6,1,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,2386,2195,2025-06-01
2025,12,23,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,4362,4199,2025-12-23
2025,1,31,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,4625,4320,2025-01-31
2025,8,14,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,3498,3242,2025-08-14
2025,6,7,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,2223,1740,2025-06-07
2025,5,12,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2151,2032,2025-05-12
2025,7,8,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3027,2695,2025-07-08
2025,6,10,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,3593,3371,2025-06-10
2025,9,22,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3287,2825,2025-09-22
2025,10,13,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,4859,4639,2025-10-13
2025,4,20,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,5055,4086,2025-04-20
2025,9,5,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3441,2927,2025-09-05
2025,3,10,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3690,3417,2025-03-10
2025,3,15,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,4305,3726,2025-03-15
2025,3,16,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,6549,6078,2025-03-16
2025,7,20,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1249,1082,2025-07-20
2025,11,19,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,3090,2960,2025-11-19
2025,8,4,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,2937,2374,2025-08-04
2025,12,25,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,14677,13527,2025-12-25
2025,5,7,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3496,3325,2025-05-07
2025,6,9,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,4025,3243,2025-06-09
2025,3,16,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1593,1481,2025-03-16
2025,8,18,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,2898,2686,2025-08-18
2025,10,21,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3342,3189,2025-10-21
2025,8,22,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3168,2647,2025-08-22
2025,6,24,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,2933,2767,2025-06-24
2025,1,12,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,1572,1452,2025-01-12
2025,5,13,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,3486,3305,2025-05-13
2025,4,16,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3848,3662,2025-04-16
2025,10,17,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,4861,4612,2025-10-17
2025,8,30,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,2859,2537,2025-08-30
2025,3,26,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,5876,5401,2025-03-26
2025,6,8,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,4027,3184,2025-06-08
2025,5,14,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,3690,3568,2025-05-14
2025,8,15,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1990,1853,2025-08-15
2025,2,20,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,3031,2883,2025-02-20
2025,11,22,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,19003,16611,2025-11-22
2025,10,9,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,4422,4230,2025-10-09
2025,5,1,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,1687,1569,2025-05-01
2025,11,2,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1608,1504,2025-11-02
2025,1,7,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3576,3243,2025-01-07
2025,6,7,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,5841,4497,2025-06-07
2025,4,30,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3643,3143,2025-04-30
2025,11,22,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3945,3383,2025-11-22
2025,1,17,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,4831,4588,2025-01-17
2025,6,20,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3626,3427,2025-06-20
2025,12,27,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,2137,2047,2025-12-27
2025,2,22,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,11894,10679,2025-02-22
2025,8,2,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,4038,3460,2025-08-02
2025,4,3,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1792,1652,2025-04-03
2025,1,29,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,4332,4003,2025-01-29
2025,7,29,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,1995,1879,2025-07-29
2025,10,31,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,5128,4813,2025-10-31
2025,9,8,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,15723,13745,2025-09-08
2025,12,2,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3504,3216,2025-12-02
2025,11,24,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,4184,4028,2025-11-24
2025,7,1,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,7670,7256,2025-07-01
2025,4,25,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,2883,2468,2025-04-25
2025,1,1,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,3470,3162,2025-01-01
2025,7,19,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,16355,14045,2025-07-19
2025,12,4,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3851,3621,2025-12-04
2025,6,19,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3424,3020,2025-06-19
2025,1,31,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,5649,5135,2025-01-31
2025,7,21,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1671,1489,2025-07-21
2025,4,25,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,5776,5541,2025-04-25
2025,5,31,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,4312,3699,2025-05-31
2025,6,22,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3639,3051,2025-06-22
2025,6,12,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,7427,7096,2025-06-12
2025,6,2,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,7936,7645,2025-06-02
2025,2,1,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3622,3105,2025-02-01
2025,10,27,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3515,2920,2025-10-27
2025,4,8,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,3355,3231,2025-04-08
2025,10,13,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,3320,3135,2025-10-13
2025,2,17,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,8271,8051,2025-02-17
2025,8,20,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3473,3085,2025-08-20
2025,1,30,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3774,3343,2025-01-30
2025,4,27,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,4019,3262,2025-04-27
2025,12,4,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2110,2016,2025-12-04
2025,1,4,T5 EMINONU-ALIBEYKOY,Alibeyköy,,Fatih,,,2573,2453,2025-01-04
2025,10,8,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,3377,2879,2025-10-08
2025,7,22,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,3537,3277,2025-07-22
2025,8,3,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,1761,1614,2025-08-03
2025,11,19,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,2066,1941,2025-11-19
2025,1,13,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,2727,2596,2025-01-13
2025,10,11,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1541,1384,2025-10-11
2025,2,11,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,2505,2419,2025-02-11
2025,8,15,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,2362,2203,2025-08-15
2025,6,5,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,3095,2864,2025-06-05
2025,5,14,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,3525,3301,2025-05-14
2025,8,19,T5 EMINONU-ALIBEYKOY,Cep Otogar,,Fatih,,,3611,3336,2025-08-19
2025,3,8,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1647,1525,2025-03-08
2025,8,20,T5 EMINONU-ALIBEYKOY,Eminönü,,Fatih,,,16250,13998,2025-08-20
2025,1,17,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3456,3147,2025-01-17
2025,6,8,T5 EMINONU-ALIBEYKOY,Balat,,Fatih,,,6418,4875,2025-06-08
2025,12,12,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,3545,3416,2025-12-12
2025,10,14,T5 EMINONU-ALIBEYKOY,Eyüp Teleferik,,Fatih,,,3549,3220,2025-10-14
2025,7,27,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,1261,1088,2025-07-27
2025,1,23,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,3265,3038,2025-01-23
2025,5,26,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,2341,2209,2025-05-26
2025,5,24,T5 EMINONU-ALIBEYKOY,Feshane,,Fatih,,,4150,3684,2025-05-24
2025,12,11,T5 EMINONU-ALIBEYKOY,Cibali,,Fatih,,,2926,2802,2025-12-11
2025,9,14,T5 EMINONU-ALIBEYKOY,Küçükpazar,,Fatih,,,2833,2475,2025-09-14
2025,2,26,T5 EMINONU-ALIBEYKOY,Alibeyköy Metro,,Fatih,,,10697,10357,2025-02-26
2025,7,12,T5 EMINONU-ALIBEYKOY,Silahtarağa,,Fatih,,,2430,2227,2025-07-12
2025,10,19,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3385,2784,2025-10-19
2025,3,22,T5 EMINONU-ALIBEYKOY,Eyüp Devlet Hastanesi,,Fatih,,,2255,2067,2025-03-22
2025,4,23,T5 EMINONU-ALIBEYKOY,Universite,,Fatih,,,2332,2135,2025-04-23
2025,1,10,T5 EMINONU-ALIBEYKOY,Fener,,Fatih,,,3671,3330,2025-01-10
2025,5,4,T5 EMINONU-ALIBEYKOY,Ayvansaray,,Fatih,,,1855,1588,2025-05-04
